 ID       ,, Summary                                                       ,, Category                      ,, Status    ,, Resolution           ,, Severity      ,, Priority  ,, Assignee              ,, Opened               ,, Changed              ,, Found In                                      ,, Fix By                                                        ,, Bug Type       ,, Build      ,, Branch                                    ,, Reopened  ,, Regression  ,, Resolved             ,, Closed               
 2164916 ,, [Node expansion]Node expansion add vxrail 4.5.200 node t...  ,, Management                   ,, closed   ,, wont fix            ,, critical     ,, P1       ,, zheh                 ,, 2018-07-22 23:46:25 ,, 2018-09-25 19:56:17 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9226547   ,, vxrail45300                              ,, 0        ,, ---        ,, 2018-08-13 01:37:56 ,, 2018-09-25 19:56:16 
 2164940 ,, [FT]Return 500 internal server error when run retrieve r...  ,, Feature Requests             ,, closed   ,, fixed               ,, serious      ,, P2       ,, qiud                 ,, 2018-07-23 00:08:43 ,, 2018-07-26 19:38:00 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9233566   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-23 01:35:45 ,, 2018-07-26 19:38:00 
 2164979 ,, [ST] No way to get the host names(VC) of the Quanta node...  ,, Management                   ,, closed   ,, wont fix            ,, serious      ,, P2       ,, llvjia               ,, 2018-07-23 00:55:26 ,, 2018-08-29 20:49:07 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 8972233   ,, nsx-equinox                              ,, 0        ,, No         ,, 2018-08-01 19:00:09 ,, 2018-08-29 20:49:07 
 2165050 ,, [FT]Validate fail with management VLAN is 0 when VxRail ...  ,, Management                   ,, closed   ,, unable to duplicate ,, serious      ,, P1       ,, qiaochuw             ,, 2018-07-23 02:10:16 ,, 2018-07-26 20:07:33 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9220587   ,, nsx-ipv6-dev                             ,, 1        ,, ---        ,, 2018-07-26 12:35:01 ,, 2018-07-26 20:07:33 
 2165051 ,, [API test]Node Removal API: the owner should be "HOST_RE...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, liushawn             ,, 2018-07-23 02:10:43 ,, 2019-01-27 01:20:39 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-25 03:29:23 ,, 2018-08-02 02:49:24 
 2165053 ,, [FT][validate]Validate fail on C6420 with 25G PCIE card ...  ,, Management                   ,, closed   ,, unable to duplicate ,, minor        ,, P1       ,, jinjuanw             ,, 2018-07-23 02:15:55 ,, 2018-08-31 00:07:16 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9220587   ,, nsx-ipv6-dev                             ,, 0        ,, ---        ,, 2018-08-22 22:47:35 ,, 2018-08-31 00:07:16 
 2165054 ,, [API test]Node Removal API: empty message should not be ...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, liushawn             ,, 2018-07-23 02:16:07 ,, 2019-01-27 01:20:39 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-25 03:29:51 ,, 2018-08-02 02:49:45 
 2165058 ,, [API test]Node Removal API: step should be remove if the...  ,, Configuration                ,, closed   ,, not a bug           ,, critical     ,, P1       ,, liushawn             ,, 2018-07-23 02:20:02 ,, 2019-01-27 01:20:39 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-25 00:52:02 ,, 2018-08-02 02:50:26 
 2165108 ,, [SR] Intel X710 i40en driver for ESXi 6.5 - Malicious Dr...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, serious      ,, P1       ,, aimeec               ,, 2018-07-23 03:28:43 ,, 2019-02-24 01:22:06 ,, MARVIN VxRail_4.5.212 GA                     ,, MARVIN VxRail_4.7.100 , MARVIN VxRail_4.7.001 , MARVIN VxRail_4.5.300 ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-11-08 18:52:59 ,, 2018-12-06 23:31:16 
 2165673 ,, [Cluster shutdown]Cluster shutdown fail error some upgra...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, dongjing             ,, 2018-07-23 20:22:54 ,, 2018-09-06 01:33:36 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9226547   ,, vxrail45300                              ,, 1        ,, ---        ,, 2018-08-30 14:00:45 ,, 2018-09-06 01:33:36 
 2165757 ,, [AT][Upgrade]Could not find virtual machine with uuid        ,, Management                   ,, resolved ,, wont fix            ,, critical     ,, P1       ,, xiangh               ,, 2018-07-23 22:54:10 ,, 2018-09-02 19:14:52 ,, MARVIN VxRail_4.5.215 Development            ,, MARVIN VxRail_4.5.215                                        ,, Defect        ,, 8993686   ,, vxrail45215                              ,, 0        ,, ---        ,, 2018-09-02 19:14:52 ,,                     
 2165806 ,, [ST] The HA agent of the 6rd added node cannot be instal...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, billyl               ,, 2018-07-23 23:50:27 ,, 2018-11-26 23:48:44 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.5.400 , MARVIN VxRail_4.5.300 , MARVIN VxRail_4.7.100 ,, Defect        ,, 8972233   ,, nsx-equinox                              ,, 1        ,, Unknown    ,, 2018-10-28 19:03:44 ,, 2018-10-31 02:21:12 
 2165885 ,, [JIT-108547][AUG-54]Upgrade fail with error "VxRail Plat...  ,, Platform Service             ,, closed   ,, unable to duplicate ,, serious      ,, P1       ,, caob                 ,, 2018-07-24 01:00:55 ,, 2019-01-06 01:24:08 ,, MARVIN VxRail_4.0.510                        ,, MARVIN VxRail_4.5.300                                        ,, Defect        ,, 9214461   ,, vxrail40510                              ,, 0        ,, No         ,, 2018-09-03 02:34:30 ,, 2018-10-16 20:27:33 
 2165921 ,, Market page is disconnect even the VxRail Manager has in...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, minli                ,, 2018-07-24 01:40:54 ,, 2018-08-15 02:06:00 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9233566   ,, vxrail47000                              ,, 0        ,, Yes        ,, 2018-07-24 03:01:42 ,, 2018-08-15 02:06:00 
 2166032 ,, [API test]Node Removal API: when sending the node remove...  ,, Feature Requests             ,, closed   ,, user error          ,, critical     ,, P1       ,, liushawn             ,, 2018-07-24 03:30:47 ,, 2019-01-27 01:20:39 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-25 00:55:52 ,, 2018-08-02 02:57:24 
 2166080 ,, [API test]Node Removal API: when the body just contain a...  ,, Feature Requests             ,, closed   ,, fixed               ,, critical     ,, P1       ,, liushawn             ,, 2018-07-24 04:11:53 ,, 2019-01-27 01:20:39 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-25 03:28:19 ,, 2018-08-02 03:00:53 
 2166465 ,, [VCF-VxRail] Node scanning not finding 1 node during fir...  ,, Configuration                ,, closed   ,, fixed               ,, serious      ,, P1       ,, qiaochuw             ,, 2018-07-24 13:39:08 ,, 2018-10-29 11:31:51 ,, MARVIN VxRail_4.5                            ,, MARVIN VxRail_4.5.200                                        ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-08-02 11:26:25 ,, 2018-08-02 11:45:12 
 2166467 ,, [FT][DELL_TOR_Switch]Fail to remove interface profiles w...  ,, Configuration                ,, closed   ,, fixed               ,, minor        ,, P1       ,, zhengxunw            ,, 2018-07-24 13:43:17 ,, 2018-08-06 09:33:53 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 16734711  ,,                                          ,, 0        ,, ---        ,, 2018-07-25 17:11:20 ,, 2018-08-06 09:33:53 
 2166501 ,, [UI]No need to have a spinner when clicked on SKIP butto...  ,, Configuration                ,, closed   ,, fixed               ,, serious      ,, P2       ,, qiaochuw             ,, 2018-07-24 14:31:33 ,, 2018-10-29 11:33:10 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9274503   ,, vxrail47000                              ,, 1        ,, ---        ,, 2018-08-22 15:36:06 ,, 2018-08-28 14:48:38 
 2166515 ,, Mystic Alarm VXR014000 ALARM fired to Vcenter has no cle...  ,, Management                   ,, closed   ,, wont fix            ,, serious      ,, P1       ,, shaohuay             ,, 2018-07-24 14:50:59 ,, 2019-03-24 01:22:36 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9274503   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-09-06 11:19:43 ,, 2018-09-13 13:39:49 
 2166534 ,, [2 node ROBO][LCM upgrade] DB crashed and lost http conn...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P0       ,, billyl               ,, 2018-07-24 15:12:49 ,, 2019-03-24 01:22:39 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000 , MARVIN VxRail_4.7.100 Development, MARVIN VxRail_4.7.100 ,, Defect        ,, 9231402   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-25 00:22:34 ,, 2018-09-04 14:54:00 
 2166545 ,, [2 node ROBO][node replacement] TcpIpHeapMax should rese...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P0       ,, hcasaletto           ,, 2018-07-24 15:36:20 ,, 2018-09-04 14:54:15 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9231402   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-25 00:43:52 ,, 2018-09-04 14:54:14 
 2166621 ,, [External VC][TESTBLOCKER] First run. Failed to update E...  ,, Platform Service             ,, closed   ,, fixed               ,, catastrophic ,, P1       ,, jinjuanw             ,, 2018-07-24 18:01:39 ,, 2019-03-24 01:22:36 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9274503   ,, vxrail47000                              ,, 0        ,, Unknown    ,, 2018-07-26 20:22:12 ,, 2018-07-27 11:42:04 
 2166629 ,, [Defer-request][FIRST RUN][4.5.300][UI] The tooltip of i...  ,, Configuration                ,, closed   ,, fixed               ,, minor        ,, P2       ,, jinlongy             ,, 2018-07-24 18:41:01 ,, 2019-03-10 01:20:24 ,, MARVIN VxRail_4.5.300                        ,, MARVIN VxRail_4.5.400 , MARVIN VxRail_4.7.100                ,, Defect        ,, 9208022   ,, vxrail45300                              ,, 1        ,, No         ,, 2018-11-30 01:02:38 ,, 2018-12-04 12:10:30 
 2167109 ,, Failed to upgrade from 4.0.132 to 4.0.510 with error mes...  ,, Life Cycle Management        ,, resolved ,, fixed               ,, critical     ,, P1       ,, shengy               ,, 2018-07-25 04:05:48 ,, 2019-03-17 01:28:00 ,, MARVIN VxRail_4.0.510                        ,, MARVIN VxRail_4.0.600                                        ,, Defect        ,, 9214461   ,, vxrail40510                              ,, 0        ,, ---        ,, 2018-08-16 02:45:44 ,,                     
 2167146 ,, [4.5.216]Adjust version to 4.5.216 for vxrail45216 branch    ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, shengy               ,, 2018-07-25 04:41:52 ,, 2018-08-15 23:07:43 ,, MARVIN VxRail_4.5.215                        ,, MARVIN VxRail_4.5.226                                        ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-25 05:19:22 ,, 2018-08-15 23:07:43 
 2167417 ,, [log][4.5.215 > 4.7.000][NPE] web.log contains a lot of ...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P1       ,, cqi                  ,, 2018-07-25 11:53:56 ,, 2019-03-10 01:20:24 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.100                                        ,, Defect        ,, 9231402   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-11-07 23:07:28 ,, 2018-11-12 09:06:11 
 2167529 ,, [4.5.300 > 4.5.400][TESTBLOCKER] Upload process hangs at...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, catastrophic ,, P0       ,, nvankayalahar        ,, 2018-07-25 15:38:18 ,, 2019-03-10 01:20:27 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9274520   ,, vxrail45300                              ,, 2        ,, Yes        ,, 2018-09-21 15:33:04 ,, 2018-09-21 15:40:12 
 2167665 ,, [AT] [First run] Something went wrong while running MAKE...  ,, Configuration                ,, resolved ,, unable to duplicate ,, critical     ,, P1       ,, shengy               ,, 2018-07-25 20:40:37 ,, 2018-10-29 01:19:13 ,, MARVIN VxRail_4.0.510                        ,, MARVIN VxRail_4.0.600                                        ,, Defect        ,, 9291718   ,, main                                     ,, 0        ,, ---        ,, 2018-10-29 01:19:12 ,,                     
 2167732 ,, [AT] [First run] Something went wrong while running MAKE...  ,, Configuration                ,, closed   ,, duplicate           ,, critical     ,, P1       ,, jzhan                ,, 2018-07-25 22:39:31 ,, 2018-08-01 20:06:59 ,, MARVIN VxRail_4.0.510                        ,, MARVIN VxRail_4.0.510                                        ,, Defect        ,, 9291718   ,, main                                     ,, 0        ,, ---        ,, 2018-07-26 02:52:53 ,, 2018-08-01 20:06:59 
